城市,行政区,小区地址,小区名称,小区户型,户型类型,面积,租金,租金付款方式,更新时间
杭州,江干区闸弄口,距4号线彭埠站步行约881米,淮矿东元府,4室1厅,楼层17/22,10㎡,1660,季付价,2017年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,4室1厅,楼层12/13,11.6㎡,1690,季付价,2017年建成
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约884米,香樟公寓,4室1厅,楼层6/7,9.8㎡,1660,季付价,1998年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1020米,丰北二苑,5室1厅,楼层3/23,16.7㎡,2190,季付价,2014年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,5室1厅,楼层1/13,11.7㎡,1690,季付价,2017年建成
杭州,滨江区浦沿,距4号线杨家墩站站步行约428米,银爵世纪公寓,4室1厅,楼层29/32,13㎡,2360,季付价,2008年建成
杭州,下沙区高教园区东,距1号线云水站步行约1181米,保利江语海,5室1厅,楼层21/34,11㎡,1590,季付价,2012年建成
杭州,西湖区文新,距2号线文新站步行约671米,嘉南公寓影池居,4室1厅,楼层3/6,14.2㎡,2290,季付价,暂无数据
杭州,萧山区萧山区政府,距2号线建设一路站步行约1732米,德信君宸,4室1厅,楼层16/23,11.1㎡,1690,季付价,暂无数据
杭州,西湖区申花,距5号线三坝站站步行约1107米,政苑小区,6室1厅,楼层3/18,10.57㎡,1790,季付价,2005年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层13/16,13.1㎡,2190,季付价,2016年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层27/48,11.38㎡,1630,季付价,2018年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层13/44,11.38㎡,1630,季付价,2018年建成
杭州,西湖区文教,距2号线学院路站步行约838米,耀江文萃苑,4室1厅,楼层8/18,10.6㎡,1930,季付价,2003年建成
杭州,上城区近江,距4号线城星路站步行约925米,华龙家园,7室1厅,楼层4/7,11.6㎡,1990,季付价,1998年建成
杭州,江干区火车东站,距4号线新塘站步行约692米,景芳四区,4室1厅,楼层2/7,10㎡,1790,季付价,1996年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,4室1厅,楼层2/26,13.67㎡,1860,季付价,2016年建成
杭州,西湖区竞舟商圈,距2号线文新站步行约467米,春天花园,4室1厅,楼层5/7,14.7㎡,2390,季付价,2003年建成
杭州,滨江区明月江南,距1号线滨和路站步行约666米,迎春小区,4室1厅,楼层3/6,12.4㎡,2030,季付价,2005年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约1087米,稻香园北区,4室1厅,楼层3/7,12.7㎡,2090,季付价,1998年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,5室1厅,楼层4/13,12㎡,1690,季付价,2017年建成
杭州,余杭区三墩,距2号线金家渡站步行约648米,亲亲家园二期,4室1厅,楼层3/6,16.8㎡,2260,季付价,2007年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,4室1厅,楼层8/18,9.3㎡,1630,季付价,2010年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,4室1厅,楼层8/18,10㎡,2130,季付价,2010年建成
杭州,西湖区紫金港,距2号线三墩站步行约1115米,中旅紫金名门,4室1厅,楼层25/33,11.2㎡,1630,季付价,2016年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约569米,秋水巷,3室1厅,楼层6/6,8㎡,1790,季付价,2003年建成
杭州,西湖区嘉绿商圈,距2号线丰潭路站步行约275米,嘉绿西苑,3室1厅,楼层1/6,12.81㎡,1990,季付价,1998年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层6/16,13.53㎡,2290,季付价,2016年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层3/34,9.1㎡,1690,季付价,暂无数据
杭州,拱墅区申花,距5号线萍水街站站步行约1010米,景瑞申花壹号院,4室1厅,楼层15/26,9.1㎡,1790,季付价,2016年建成
杭州,余杭区乔司,距1号线乔司站步行约678米,乔中永和苑,4室1厅,楼层5/6,14.8㎡,1430,季付价,2017年建成
杭州,下城区莫衙营,距2号线建国北路站步行约541米,东园巷,2室1厅,楼层5/6,12.5㎡,2490,季付价,暂无数据
杭州,拱墅区三墩,距2号线三墩站步行约1066米,都市水乡水映苑,4室1厅,楼层12/18,12.63㎡,1630,季付价,2005年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约1101米,朝晖七区,3室1厅,楼层4/6,11㎡,2060,季付价,2001年建成
杭州,西湖区古荡,距2号线古翠路站步行约1121米,古荡新村东区,3室1厅,楼层5/6,12.7㎡,2160,季付价,1992年建成
杭州,萧山区西兴,距1号线滨康路站步行约1253米,阳光城上府,4室1厅,楼层4/34,10.2㎡,1930,季付价,2017年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层17/25,9.67㎡,1660,季付价,2016年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,4室1厅,楼层10/18,10.5㎡,1990,季付价,2016年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层10/18,9.67㎡,1660,季付价,2016年建成
杭州,下沙区沿江北,距1号线云水站步行约727米,野风海天城,5室1厅,楼层14/17,16.4㎡,2030,季付价,2009年建成
杭州,江干区四季青,距2号线庆菱路站步行约584米,采荷小区紫藕邨,3室1厅,楼层3/6,10㎡,1930,季付价,1988年建成
杭州,拱墅区申花,距5号线萍水街站站步行约1768米,庆隆苑,4室1厅,楼层4/6,14.5㎡,1930,季付价,2004年建成
杭州,余杭区三墩,距2号线金家渡站步行约513米,亲亲家园三期,5室1厅,楼层6/6,14.2㎡,1660,季付价,2007年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层34/44,11.3㎡,1630,季付价,2018年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层44/48,11.3㎡,1630,季付价,2018年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,4室1厅,楼层23/26,14.6㎡,2060,季付价,2016年建成
杭州,江干区四季青,距2号线庆菱路站步行约687米,采荷新村,3室1厅,楼层6/6,10㎡,2090,季付价,1988年建成
杭州,拱墅区三墩,距2号线墩祥街站步行约1646米,阳光郡,5室1厅,楼层22/24,11.7㎡,1690,季付价,2016年建成
杭州,西湖区申花,距5号线三坝站站步行约1107米,政苑小区,4室1厅,楼层4/10,12.36㎡,1860,季付价,2005年建成
杭州,拱墅区和睦,距5号线大运河站站步行约1338米,小河佳苑,4室1厅,楼层14/15,11.6㎡,1930,季付价,2008年建成
杭州,滨江区浦沿,距4号线杨家墩站站步行约964米,钱塘玫瑰湾,3室1厅,楼层6/18,10.6㎡,1930,季付价,2016年建成
杭州,江干区火车东站,距1号线彭埠站步行约1095米,远洋万和四季,5室1厅,楼层2/13,8.9㎡,1730,季付价,2017年建成
杭州,江干区景芳,距4号线新塘站步行约1712米,云河南园,4室1厅,楼层3/20,10㎡,1690,季付价,暂无数据
杭州,西湖区翠苑,距2号线学院路站步行约1249米,翠苑东二区,3室1厅,楼层5/7,12.72㎡,1790,季付价,1994年建成
杭州,西湖区翠苑,距2号线古翠路站步行约600米,翠苑五区,4室1厅,楼层6/7,15.2㎡,1890,季付价,2001年建成
杭州,萧山区萧山区政府,距2号线杭发厂站步行约1110米,顺发旭辉国悦府,5室1厅,楼层2/18,14.7㎡,2230,季付价,2018年建成
杭州,下城区天水,距1号线武林广场站步行约550米,小北门,3室1厅,楼层4/6,13.45㎡,2430,季付价,1986年建成
杭州,拱墅区三墩,距2号线墩祥街站步行约766米,都市水乡水涟苑,4室1厅,楼层4/6,10.9㎡,1560,季付价,2005年建成
杭州,拱墅区申花,距5号线萍水街站站步行约1010米,景瑞申花壹号院,4室1厅,楼层17/26,9㎡,1790,季付价,2016年建成
杭州,滨江区浦沿,距4号线杨家墩站站步行约428米,银爵世纪公寓,3室1厅,楼层21/31,12.2㎡,2190,季付价,2008年建成
杭州,西湖区未来科技城,距5号线蒋村站站步行约1647米,坤和西溪里,4室1厅,楼层5/15,10.9㎡,1630,季付价,2014年建成
杭州,江干区景芳,距4号线景芳站步行约995米,景芳东区,3室1厅,楼层2/7,12.8㎡,1890,季付价,1985年建成
杭州,余杭区三墩,距2号线金家渡站步行约513米,亲亲家园三期,5室1厅,楼层5/6,16.01㎡,2260,季付价,2007年建成
杭州,西湖区竞舟商圈,距2号线文新站步行约1389米,紫金公寓,3室1厅,楼层3/7,11.39㎡,2060,季付价,1996年建成
杭州,江干区火车东站,距4号线新风站步行约960米,红街公寓,4室1厅,楼层13/18,9.3㎡,1730,季付价,2010年建成
杭州,江干区闸弄口,距1号线闸弄口站步行约965米,京惠花园,4室1厅,楼层2/7,13.9㎡,1830,季付价,1999年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,6室1厅,楼层11/13,13.2㎡,1890,季付价,2017年建成
杭州,滨江区滨江区政府,距1号线江陵路站步行约381米,钱塘春晓,5室1厅,楼层16/18,10.5㎡,2190,季付价,2006年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层21/25,11㎡,1860,季付价,2016年建成
杭州,拱墅区湖墅,距2号线沈塘桥站步行约1250米,锦绣新村,3室1厅,楼层5/7,11.16㎡,2090,季付价,1993年建成
杭州,滨江区彩虹城,距4号线联庄站站步行约660米,之江花园,4室1厅,楼层4/5,14㎡,2030,季付价,2009年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,3室1厅,楼层9/30,10.4㎡,2190,季付价,2017年建成
杭州,拱墅区桥西,距5号线拱宸桥东站站步行约867米,紫荆家园,4室1厅,楼层4/6,15.3㎡,1860,季付价,2002年建成
杭州,江干区闸弄口,距4号线彭埠站步行约881米,淮矿东元府,4室1厅,楼层9/22,11㎡,1830,季付价,2017年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层24/48,13.1㎡,1630,季付价,2018年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层41/48,13.1㎡,1630,季付价,2018年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层20/44,13.1㎡,1630,季付价,2018年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层29/48,13.1㎡,1630,季付价,2018年建成
杭州,西湖区山水商圈,距2号线丰潭路站步行约1169米,沁雅花园,4室1厅,楼层4/6,10.31㎡,1830,季付价,2000年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层5/44,12.4㎡,1590,季付价,2018年建成
杭州,西湖区文教,距2号线沈塘桥站步行约636米,石灰桥新村,3室1厅,楼层5/6,14.2㎡,2090,季付价,1995年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约683米,欣盛东方郡西区,3室1厅,楼层6/33,13.5㎡,2460,季付价,2010年建成
杭州,拱墅区桥西,距5号线大运河站站步行约1422米,南北西岸,3室1厅,楼层11/18,12.4㎡,1990,季付价,2009年建成
杭州,江干区闸弄口,距1号线闸弄口站步行约738米,天成嘉苑,4室1厅,楼层5/11,10.75㎡,1930,季付价,2005年建成
杭州,下沙区沿江南,距1号线下沙江滨站步行约600米,宋都晨光国际,4室1厅,楼层28/33,10.7㎡,1560,季付价,2015年建成
杭州,拱墅区三墩,距2号线墩祥街站步行约1646米,阳光郡,5室1厅,楼层26/28,12.1㎡,1690,季付价,2016年建成
杭州,江干区城东新城,距1号线彭埠站步行约1471米,滨江德信东方星城,4室1厅,楼层4/17,9㎡,1660,季付价,2017年建成
杭州,西湖区文教,距2号线沈塘桥站步行约636米,石灰桥新村,4室1厅,楼层3/7,7.9㎡,1860,季付价,1995年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层4/18,8.8㎡,1660,季付价,2016年建成
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层13/48,14.17㎡,1690,季付价,2018年建成
杭州,下城区三塘,距5号线善贤站站步行约1226米,水印康庭,6室1厅,楼层5/10,11.1㎡,1590,季付价,2007年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层7/13,13.7㎡,2190,季付价,2012年建成
杭州,江干区景芳,距4号线新塘站步行约1091米,水湘人家东苑,3室1厅,楼层18/18,13.7㎡,2190,季付价,2012年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1535米,中国铁建江南国际城,5室1厅,楼层4/32,13.49㎡,1830,季付价,2017年建成
杭州,上城区潮鸣,距2号线庆菱路站步行约1119米,老浙大直路11-25号,3室1厅,楼层5/6,10.6㎡,1890,季付价,1993年建成
杭州,西湖区西湖,距2号线学院路站步行约1298米,融信杭州公馆,4室1厅,楼层30/30,11.4㎡,1990,季付价,2017年建成
杭州,西湖区竞舟商圈,距2号线丰潭路站步行约884米,香樟公寓,5室1厅,楼层2/7,13.1㎡,1790,季付价,1998年建成
杭州,滨江区滨江区政府,距1号线滨和路站步行约389米,欣盛东方郡东区,4室1厅,楼层16/24,9.3㎡,2360,季付价,2010年建成
杭州,拱墅区桥西,距5号线大运河站站步行约1241米,名城燕园,4室1厅,楼层15/18,11.5㎡,1690,季付价,2010年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,3室1厅,楼层13/30,11.8㎡,2030,季付价,2017年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,3室1厅,楼层28/30,11.8㎡,2030,季付价,2017年建成
杭州,上城区近江,距1号线婺江路站步行约839米,婺江家园三园,3室1厅,楼层19/30,11.8㎡,2030,季付价,2017年建成
杭州,西湖区未来科技城,距5号线蒋村站站步行约1295米,融创河滨之城雨澜轩,4室1厅,楼层4/18,14㎡,1730,季付价,2016年建成
杭州,西湖区三墩,距2号线金家渡站步行约660米,金地自在城,4室1厅,楼层7/25,18.6㎡,1830,季付价,2011年建成
杭州,拱墅区申花,距5号线萍水街站站步行约1010米,景瑞申花壹号院,4室1厅,楼层14/26,8.7㎡,1760,季付价,2016年建成
杭州,江干区火车东站,距1号线彭埠站步行约1095米,远洋万和四季,5室1厅,楼层10/13,11.5㎡,1690,季付价,2017年建成
杭州,上城区潮鸣,距2号线庆菱路站步行约1119米,老浙大直路11-25号,3室1厅,楼层5/6,16㎡,2230,季付价,1993年建成
杭州,江干区三里亭,距1号线闸弄口站步行约1705米,三里家园三区,3室1厅,楼层16/18,12㎡,1830,季付价,2003年建成
杭州,江干区三里亭,距1号线闸弄口站步行约1121米,三里新城荷苑,3室1厅,楼层3/18,18.3㎡,1990,季付价,2004年建成
杭州,西湖区竞舟商圈,距2号线文新站步行约467米,春天花园,4室1厅,楼层4/6,8.19㎡,1630,季付价,2003年建成
杭州,萧山区萧山区政府,距1号线滨康路站步行约1814米,滨江江南之星,4室1厅,楼层5/10,13.5㎡,1690,季付价,暂无数据
杭州,滨江区浦沿,距4号线杨家墩站站步行约428米,银爵世纪公寓,4室1厅,楼层29/32,13.8㎡,2060,季付价,2008年建成
杭州,萧山区萧山区政府,距2号线人民广场站步行约862米,北干二苑,3室1厅,楼层7/7,8.1㎡,1790,季付价,1998年建成
杭州,江干区景芳,距4号线新塘站步行约1012米,水湘人家西苑,3室1厅,楼层4/21,7.4㎡,1790,季付价,2016年建成
杭州,萧山区滨江区政府,距2号线飞虹路站步行约1219米,顺发美哉美城,4室1厅,楼层5/10,11.6㎡,1590,季付价,2017年建成
杭州,江干区景芳,距4号线景芳站步行约995米,景芳东区,3室1厅,楼层5/7,14.2㎡,2190,季付价,1985年建成
杭州,上城区近江,距1号线近江站步行约665米,耀江福村,4室1厅,楼层3/7,11.8㎡,2060,季付价,2000年建成
杭州,江干区四季青,距2号线庆菱路站步行约496米,双菱新村,3室1厅,楼层4/6,7.7㎡,1890,季付价,1988年建成
杭州,下城区朝晖,距1号线西湖文化广场站步行约507米,青园小区,3室1厅,楼层16/30,14.8㎡,2290,季付价,2002年建成
杭州,余杭区未来科技城,距5号线五常站站步行约1240米,北大资源未名府,4室1厅,楼层11/11,13.8㎡,1990,季付价,暂无数据
杭州,余杭区未来科技城,距5号线良睦路站站步行约2177米,奥克斯时代未来之城,4室1厅,楼层3/44,12.9㎡,1590,季付价,2018年建成
