城市,行政区,小区地址,小区名称,小区户型,户型类型,面积,租金,租金付款方式,更新时间
杭州,西湖-西湖三墩,欣然街111号,金地自在城悦活轩,3室1厅,1.标准平面,15,1660,付1押1,2019年7月11日
杭州,西湖-古墩路,古墩路,星洲花园南区(别墅),1室厅,1.标准平面,16,2020,付1押1,2019年7月10日
杭州,西湖-古荡,文三西路17号,亚洲城花园(别墅),3室1厅,1.标准平面,16,1880,付1押1,2019年7月10日
杭州,滨江-长河,滨文路366号,长虹苑,3室1厅,1.标准平面,20,2000,付1押1,2019年7月12日
杭州,拱墅-万达广场,祥运路188号,悦尚湾,3室1厅,1.标准平面,18,1860,付1押1,2019年7月16日
杭州,余杭-乔司,"耕读路,近翁梅街",翁梅新苑(一区),4室厅,1.标准平面,20,900,面议,2019年7月8日
杭州,西湖-古墩路,古墩路675号,圣苑小区,3室1厅,1.标准平面,19,1480,付1押1,2019年7月11日
杭州,江干-丁桥,"丁兰路,近蕙北支路",广大融城印象,3室1厅,1.标准平面,18,1100,付1押1,2019年7月11日
杭州,萧山-开发区,建设二路,顺发恒园,3室1厅,1.标准平面,16,1240,付1押1,2019年7月11日
杭州,江干-艮北新城,"九源路,近九环路",越秀亲爱里,3室1厅,1.标准平面,17,1320,付1押1,2019年7月15日
杭州,江干-三里亭,工农路,三里亭工农路小区,3室1厅,1.标准平面,17,2300,付1押1,2019年7月5日
杭州,余杭-乔司,"迎宾路,近1号路",保亿风景晨园(公寓),3室1厅,1.标准平面,18,1580,付1押1,2019年7月9日
杭州,拱墅-拱宸桥,双绍弄76号,大浒东苑A区,3室1厅,1.标准平面,12,1230,付1押1,2019年7月4日
杭州,下城-东新,西文街149号,中粮方圆府(公寓),3室1厅,1.标准平面,17,1680,付1押1,2019年7月11日
杭州,江干-三里亭,"石桥路,近池塘庙路",百合公寓,3室1厅,1.标准平面,18,1560,付1押1,2019年7月5日
杭州,西湖-文三路,文三路567号,康新花园,3室1厅,1.标准平面,19,1860,付1押1,2019年7月11日
杭州,江干-火车东站,"环站东路,近花园兜街",远洋万和四季,3室1厅,1.标准平面,15,1140,付1押1,2019年7月9日
杭州,滨江-西兴,滨河路796号,瑞立中央花城,1室厅,1.标准平面,17,2320,付1押1,2019年7月15日
杭州,拱墅-汽车北站,丰庆路,天阳美林湾北区,1室厅,1.标准平面,17,1620,付1押1,2019年7月11日
杭州,余杭-临平,"迎宾路,近望梅路",华元欢乐城(商住楼),2室1厅,1.标准平面,35,2300,面议,2019年7月17日
杭州,西湖-九莲,文三路356号,九莲新村,3室1厅,1.标准平面,18,1960,付1押1,2019年7月5日
杭州,钱塘新区-下沙江滨,"之江东路,近6号大街",保利江语海,3室1厅,1.标准平面,18,1340,付1押1,2019年7月11日
杭州,拱墅-半山,半山路2号,半山路2号小区,3室1厅,1.标准平面,16,1220,付1押1,2019年7月8日
杭州,萧山-北干,工人路558号,怡佳公寓,3室2厅,1.标准平面,135,6500,面议,2019年7月10日
杭州,下城-东新,石祥路71-4号,新天地世嘉铭座,1室厅,1.标准平面,18,1600,付1押1,2019年7月12日
杭州,下城-庆春,中山北路142号,仙林苑南区,2室1厅,1.标准平面,65,3200,付3押1,2019年7月17日
杭州,钱塘新区-下沙江滨,"24号大街,近20号大街",保利东湾(西区),2室2厅,1.标准平面,70,2600,付3押1,2019年7月14日
杭州,拱墅-申花,丰潭路366号,华元芳满庭,3室1厅,1.标准平面,18,1490,付1押1,2019年7月9日
杭州,西湖-文新,西斗门路198号,湖畔莲花港家园,3室1厅,1.标准平面,20,1640,付1押1,2019年7月4日
杭州,江干-普福,备塘路136号,浜河部落,3室1厅,1.标准平面,17,1400,付1押1,2019年7月6日
杭州,西湖-留下,"杨梅山弄,近劝学弄",万科坤和玉泉,3室1厅,1.标准平面,16,1320,付1押1,2019年7月5日
杭州,滨江-西兴,滨安路150-178号,同方燕语林森,3室1厅,1.标准平面,18,1300,付3押1,2019年7月7日
杭州,西湖-莲花街,莲花街225号,西荡苑梨苑,1室厅,1.标准平面,18,2180,付1押1,2019年7月2日
杭州,江干-九堡科技园,"三卫路,近九环路",三卫家园北苑,3室1厅,1.标准平面,16,1320,付1押1,2019年7月11日
杭州,西湖-西湖三墩,紫荆花北路439号,秀里华庭,1室厅,1.标准平面,16,1680,付1押1,2019年7月12日
杭州,江干-九堡客运站,杭海路1109号,汇隆风林公寓,2室1厅,1.标准平面,60,3000,付2押1,2019年7月16日
杭州,江干-四季青,"清江路,近杭海路",夕照新村,3室1厅,1.标准平面,17,1420,付1押1,2019年7月5日
杭州,萧山-钱江世纪城,市心北路737号,顺发佳境天城(公寓),2室2厅,1.标准平面,107,4500,面议,2019年7月16日
杭州,滨江-浦沿,滨文路646号,浙新小区,3室1厅,1.标准平面,19,1600,付1押1,2019年7月9日
杭州,滨江-区政府,江陵路2028号,星耀城,1室1厅,1.标准平面,50,5500,面议,2019年7月16日
杭州,滨江-长河,天官路,环亚航银座,3室1厅,1.标准平面,16,1820,付1押1,2019年7月17日
杭州,西湖-文三路,马塍路24号,马塍路24号小区,1室厅,1.标准平面,19,1760,付1押1,2019年7月12日
杭州,江干-普福,"福临街,近红普路",汇禾禧福汇,3室1厅,1.标准平面,15,1220,付1押1,2019年7月6日
杭州,下城-孩儿巷,横广福路,横广福路小区,1室厅,1.标准平面,17.34,2040,付1押1,2019年7月11日
杭州,拱墅-万达广场,"杭行路,近祥富路",华盛达阅城(商住楼),3室1厅,1.标准平面,16,1180,付1押1,2019年7月16日
杭州,江干-三堡,三新路35号,三堡家园,3室1厅,1.标准平面,17,1000,付1押1,2019年7月10日
杭州,萧山-开发区,"博奥路,近建设一路",新城香悦奥府,3室2厅,1.标准平面,89,4500,面议,2019年7月14日
杭州,萧山-北干,永久路,华达社区永华小区,1室厅,1.标准平面,18,1400,付1押1,2019年7月11日
杭州,滨江-区政府,"春晓路,近滨兴路",中赢康康谷,3室1厅,1.标准平面,17,1900,付1押1,2019年7月11日
杭州,滨江-浦沿,"滨文路,近火炬大道",滨文苑,3室2厅,1.标准平面,117,4800,付3押1,2019年7月16日
杭州,江干-闸弄口,新塘路24号,三叉花苑,3室1厅,1.标准平面,18,1740,付1押1,2019年7月10日
杭州,西湖-文新,西斗门路198号,湖畔莲花港家园,3室1厅,1.标准平面,20,1060,付1押1,2019年7月15日
杭州,余杭-未来科技城,海曙路128号,仓溢绿苑,3室1厅,1.标准平面,19,1620,付1押1,2019年7月9日
杭州,下城-东新,"长浜路,近石祥路",新天地中心,1室1厅,1.标准平面,75,3300,付1押1,2019年7月10日
杭州,江干-彭埠,"环站东路,近新塘路",新和嘉苑,3室1厅,1.标准平面,17,1280,付1押1,2019年7月17日
杭州,钱塘新区-下沙江滨,"之江东路,近6号大街",保利江语海,3室1厅,1.标准平面,19,1860,付1押1,2019年7月9日
杭州,西湖-翠苑,学院路258号,梧桐公寓,2室1厅,1.标准平面,15.84,1800,付1押1,2019年7月1日
杭州,西湖-黄龙,玉古路141-142号,浙大新村,1室厅,1.标准平面,17,2000,付1押1,2019年7月10日
杭州,滨江-区政府,江晖路1062号,中赢云际,3室1厅,1.标准平面,18,1500,付1押1,2019年7月16日
杭州,拱墅-桥西,花园岗街46号,锦文雅苑(东区),3室1厅,1.标准平面,18,1360,付1押1,0238年26月37日
杭州,拱墅-大关,假山路43号,假山新村,3室1厅,1.标准平面,18,1300,付1押1,2019年7月15日
杭州,西湖-古墩路,文三西路,五联东苑,3室1厅,1.标准平面,20,1500,付1押1,2019年7月9日
杭州,钱塘新区-金沙湖,"华景街,近银沙路",新元金沙家园,3室1厅,1.标准平面,18,2180,付1押1,2019年7月11日
杭州,拱墅-拱宸桥,永庆路135号,定海园,3室1厅,1.标准平面,17,1960,付1押1,2019年7月16日
杭州,萧山-开发区,建设三路1317号,爱莱克公寓,3室1厅,1.标准平面,15,1480,付1押1,2019年7月11日
杭州,下城-东新,东新路,陶角里,1室厅,1.标准平面,17.6,1800,付1押1,2019年7月6日
杭州,余杭-未来科技城,"文一西路,近荆长路",西溪八方城,3室1厅,1.标准平面,16,1060,付1押1,2019年7月15日
杭州,萧山-北干,"山阴路,近永久路",山北新苑,3室1厅,1.标准平面,18,1380,付1押1,2019年7月11日
杭州,钱塘新区-金沙湖,金沙大道,美达晓城天地,3室1厅,1.标准平面,17,1560,付1押1,2019年7月17日
杭州,江干-彭埠,"塘工局路,近章家坝弄",云河家园,3室1厅,1.标准平面,15,1300,付1押1,2019年7月11日
杭州,下城-建国路,建国北路586号,宝善公寓,3室1厅,1.标准平面,17,1820,付1押1,2019年7月15日
杭州,钱塘新区-下沙江滨,"14号大街,近25号大街",世茂广场,3室1厅,1.标准平面,15,1780,付1押1,2019年7月4日
杭州,下城-和平,朝晖路90号,朝晖路90号小区,3室1厅,1.标准平面,20,1380,付1押1,2019年7月11日
杭州,钱塘新区-下沙物美,学林街1108号,高沙文渊大厦,2室1厅,1.标准平面,17.46,1720,付1押1,2019年7月5日
杭州,滨江-浦沿,浦沿路789号,积家(公寓),1室1厅,1.标准平面,45,3200,付3押1,2019年7月14日
杭州,拱墅-拱宸桥,茶汤路66号,蔡马人家,3室1厅,1.标准平面,17,1180,付1押1,2019年7月16日
杭州,下城-潮鸣,"东清巷,近马王巷",海狮沟小区,3室1厅,1.标准平面,20,1620,付1押1,2019年7月11日
杭州,钱塘新区-下沙物美,金沙大道281号,东方铭楼,1室1厅,1.标准平面,57,3600,面议,2019年7月4日
杭州,钱塘新区-金沙湖,学源街1401号,铭和苑探梅坊,3室1厅,1.标准平面,18,1740,付1押1,2019年7月11日
杭州,余杭-勾庄,东吴路,大华海派风景,3室1厅,1.标准平面,19,1260,付1押1,2019年7月11日
杭州,滨江-浦沿,"滨文路,近火炬大道",滨文苑,3室1厅,1.标准平面,18,1860,付1押1,2019年7月9日
杭州,西湖-紫金港,"萍水西街,近竞舟北路",优盘时代,3室1厅,1.标准平面,17,1620,付1押1,2019年7月11日
杭州,拱墅-桥西,登云路,上河湾,3室1厅,1.标准平面,17,1200,付1押1,2019年7月17日
杭州,滨江-浦沿,浦沿路789号,积家(公寓),3室1厅,1.标准平面,15,1660,付1押1,2019年7月4日
杭州,钱塘新区-下沙物美,文渊路133号,高沙公寓,1室厅,1.标准平面,17,1860,付1押1,2019年7月11日
杭州,拱墅-拱宸桥,登云路428号,登云阁,3室1厅,1.标准平面,17,1200,付1押1,2019年7月16日
杭州,下城-武林,武林路399号,西子铭苑(南区),3室2厅,1.标准平面,157,6500,付3押1,2019年7月12日
杭州,下城-潮鸣,建国北路5-67号,东河锦园,3室1厅,1.标准平面,17,1960,付1押1,2019年7月15日
杭州,萧山-北干,工人路558号,怡佳公寓,3室1厅,1.标准平面,17,1840,付1押1,2019年7月17日
杭州,拱墅-德胜,假山路32号,盛德嘉苑,1室厅,1.标准平面,18,1980,付1押1,2019年7月2日
杭州,拱墅-万达广场,祥园路,新文苑,1室厅,1.标准平面,16,2020,付1押1,2019年7月12日
杭州,下城-北景园,东新路1102-1116号,北景竹邻苑,3室1厅,1.标准平面,18,1760,付1押1,2019年7月5日
杭州,西湖-西湖三墩,"天虹街,近紫荆花北路",天虹公寓,3室1厅,1.标准平面,16,1000,付1押1,2019年7月10日
杭州,钱塘新区-金沙湖,天城东路252号,上沙永裕大厦,3室1厅,1.标准平面,18,1380,付1押1,2019年7月11日
杭州,江干-九堡客运站,杨公南路,圆梦园公寓,3室1厅,1.标准平面,16,1320,付1押1,2019年7月10日
杭州,西湖-西湖三墩,厚仁路368号,三墩新天地香港城,3室1厅,1.标准平面,17,1540,付1押1,2019年7月11日
杭州,西湖-古墩路,文二西路458号,桂花城(别墅),3室1厅,1.标准平面,16,2000,付1押1,2019年7月4日
杭州,钱塘新区-下沙江湾,学源街339号,丽泽苑,3室1厅,1.标准平面,16,1220,付1押1,2019年7月11日
杭州,江干-三里亭,"董家桥路,近机场路一巷",三里新城桂苑,3室1厅,1.标准平面,15,1520,付1押1,2019年7月5日
杭州,江干-三堡,三新路35号,三堡家园,1室厅,1.标准平面,18,1800,付1押1,2019年7月11日
杭州,江干-九堡科技园,九州路19号,华鸿汇盛德堡,3室1厅,1.标准平面,20,1900,付1押1,2019年6月25日
杭州,滨江-西兴,"滨安路,近江晖路",春波南苑,3室1厅,1.标准平面,19,1740,付1押1,2019年7月11日
杭州,拱墅-大关,丽水路146号,锦昌文华苑,1室1厅,1.标准平面,108,7500,付3押1,2019年7月9日
杭州,下城-三塘,白石路,利兹水印康庭(商住楼),1室厅,1.标准平面,17,1820,付1押1,2019年7月12日
杭州,西湖-西溪,紫荆花路9号,紫金庭园(公寓),2室2厅,1.标准平面,83,2800,付3押1,2019年7月16日
杭州,江干-四季青,下车路10号,观音塘小区,3室1厅,1.标准平面,17,1440,付1押1,2019年7月5日
杭州,拱墅-桥西,小河路455号,远洋大河宸章,3室1厅,1.标准平面,18,1020,付1押1,2019年7月15日
杭州,萧山-北干,金城路51号,三鑫君悦丽景,3室2厅,1.标准平面,130,4500,付1押2,2019年7月16日
杭州,江干-九堡客运站,"杭乔路,近时装街",杭州中润中心,3室1厅,1.标准平面,20,1880,付1押1,2019年7月5日
杭州,西湖-九莲,文三路356号,九莲新村,3室1厅,1.标准平面,16,1300,付1押1,2019年7月2日
杭州,江干-火车东站,"秋涛北路,近机场路",紫玉福邸,3室1厅,1.标准平面,17,1500,付1押1,2019年7月15日
杭州,江干-火车东站,皋塘三路,皋塘西一区,3室1厅,1.标准平面,17,1380,付1押1,2019年6月27日
杭州,下城-长庆,家弄,家弄小区,3室1厅,1.标准平面,17,1500,付1押1,2019年7月10日
杭州,萧山-钱江世纪城,飞虹路1077号,佳丰北苑,3室1厅,1.标准平面,16,1820,付1押1,2019年7月11日
杭州,滨江-长河,平安路38号,铂金名筑,3室1厅,1.标准平面,17,1700,付1押1,2019年7月17日
杭州,江干-九堡科技园,九华路,大家多立方,3室1厅,1.标准平面,17,1980,付1押1,2019年7月10日
杭州,上城-城站,学士路68号,劝业里,3室1厅,1.标准平面,15,1640,付1押1,2019年7月17日
杭州,萧山-蜀山,育才路,广泽小区,3室1厅,1.标准平面,90,2900,付3押1,2019年7月13日
杭州,拱墅-万达广场,"杭行路,近祥富路",方正御星,2室1厅,1.标准平面,83,2300,付1押1,2019年7月14日
杭州,滨江-区政府,"滨盛路,近西兴路",寰宇天下E区,3室1厅,1.标准平面,18,1900,付1押1,2019年7月10日
杭州,钱塘新区-下沙江湾,学林街323号,宝龙云滨湾(别墅),3室1厅,1.标准平面,16,1300,付1押1,2019年7月17日
杭州,钱塘新区-金沙湖,"天城东路,近幸福南路",郡原蓝湖国际,3室1厅,1.标准平面,18,1500,付1押1,0139年18月33日
杭州,余杭-五常,"城西高教路,近青石滩河路",溪悦宸府,3室1厅,1.标准平面,18,1460,付1押1,2019年7月16日
杭州,下城-石桥,石桥路143号,金禾嘉苑,3室1厅,1.标准平面,18,1860,付1押1,2019年7月9日
杭州,江干-四季青,下车路10号,观音塘小区,3室1厅,1.标准平面,15,1660,付1押1,2019年7月5日
杭州,西湖-嘉绿,文三西路178号,富丽苑,3室1厅,1.标准平面,18,1960,付1押1,2019年7月11日
杭州,西湖-古墩路,紫荆花路88号,嘉禾花苑,3室1厅,1.标准平面,16,1460,付1押1,2019年7月11日
杭州,余杭-余杭三墩,"古墩路,近池华街",铭雅苑西区,3室1厅,1.标准平面,15,1520,付1押1,2019年7月12日
杭州,萧山-开发区,市心北路98号,正元都市阳光广场,3室2厅,1.标准平面,150,5600,付3押1,2019年7月14日
杭州,萧山-开发区,"建设一路,近金鸡路",萧山宝龙城市广场,3室2厅,1.标准平面,138,6500,付3押1,2019年7月9日
杭州,江干-九堡客运站,九沙大道,九堡家苑三区,3室1厅,1.标准平面,16,1440,付1押1,2019年7月11日
杭州,上城-望江,"江城路,近候潮路",侯潮公寓,3室1厅,1.标准平面,16,2440,付1押1,2019年7月17日
杭州,钱塘新区-下沙江滨,"20号大街,近23号大街",世茂江滨花园峻景湾,3室1厅,1.标准平面,16,1820,付1押1,2019年7月4日
杭州,江干-九堡客运站,"仁爱路,近下沙路",昆仑红苹果,3室1厅,1.标准平面,17,1200,付1押1,2019年7月17日
杭州,上城-近江,钱江路555号,日信国际,3室1厅,1.标准平面,18,2020,付1押1,2019年7月11日
杭州,滨江-浦沿,"东冠路,近明德路",东冠公寓,3室1厅,1.标准平面,18,2140,付1押1,2019年7月9日
杭州,西湖-莲花街,"紫金港路,近天目山路",西溪天堂悦居,1室厅,1.标准平面,16,2120,付1押1,2019年7月11日
杭州,滨江-区政府,江汉路170号,欣盛东方郡(西区),3室1厅,1.标准平面,19,1880,付1押1,2019年7月9日
杭州,拱墅-塘河,文一路40号,双荡新村,3室1厅,1.标准平面,16,1400,付1押1,2019年7月6日
杭州,下城-东新,"长浜路,近石祥路",新天地中心,1室1厅,1.标准平面,33,2100,付1押1,2019年7月16日
杭州,滨江-钱江湾,六和路365号,贺田尚城,1室1厅,1.标准平面,60,4000,付3押1,2019年7月14日
杭州,滨江-西兴,滨康路,兴耀鑫都汇,3室1厅,1.标准平面,17,1680,付1押1,2019年7月11日
杭州,西湖-紫金港,萍水西街193号,耀江文鼎苑,3室2厅,1.标准平面,130,5500,付3押1,2019年7月16日
杭州,江干-艮北新城,"兴建路,近园区路",招商雍和府,3室1厅,1.标准平面,17,1460,付1押1,2019年7月11日
杭州,江干-九堡客运站,杭海路,九堡明珠公寓3幢,3室1厅,1.标准平面,16,1880,付1押1,2019年7月10日
杭州,西湖-西湖三墩,"三墩路,近古墩路",文星桥小区,1室厅,1.标准平面,18,1560,付1押1,2019年7月12日
杭州,萧山-钱江世纪城,利丰路455号,利一家园,3室1厅,1.标准平面,17,1500,付1押1,2019年7月17日
杭州,江干-闸弄口,秋涛北路254号,濮家东村,3室1厅,1.标准平面,20,2380,付1押1,2019年7月11日
杭州,下城-建国路,建国北路611号,利兹城市公寓,3室1厅,1.标准平面,17,2200,付1押1,2019年7月5日
